participant_declaration_id,delivery_partner_id,urn
0c3d8b7c-2bb3-4f57-8221-d96479cb8c9a,6645848a-eae1-4cc3-8265-8b0af76fb510,108666
66addf1c-ffa3-4abd-b5cb-e8c22cee3781,6645848a-eae1-4cc3-8265-8b0af76fb510,108666
f6a0de87-41f9-4f1e-96ea-77bd40f51974,6645848a-eae1-4cc3-8265-8b0af76fb510,135640
2cd93b18-e590-4b41-8915-131307eb37ad,6645848a-eae1-4cc3-8265-8b0af76fb510,141345
d3819255-8a06-47ee-8471-3d4b07503fbf,6645848a-eae1-4cc3-8265-8b0af76fb510,141345
1fd8264b-66ec-4393-beab-24cd87bb8a6b,6645848a-eae1-4cc3-8265-8b0af76fb510,134230
31d9e847-f5d9-4a92-b78e-ba9fb3e583e6,6785994c-1f3d-42ce-9b02-6dc303070c82,124369
bd32bd28-a558-4ff3-bae6-8fd846dcc297,6785994c-1f3d-42ce-9b02-6dc303070c82,125616
29e4cc66-bf2c-4966-9f84-d6a57dbc0831,6785994c-1f3d-42ce-9b02-6dc303070c82,142313
bf7965e5-c467-4319-aa5e-0ac8d87ad862,6785994c-1f3d-42ce-9b02-6dc303070c82,145100
ed2d33fc-182c-434e-a22e-96804a4fdcd8,6785994c-1f3d-42ce-9b02-6dc303070c82,142982
c7d3b69b-4edf-445e-a89c-35fae9600cd3,6785994c-1f3d-42ce-9b02-6dc303070c82,146056
ca55a854-0ac3-47fb-8686-645a8b6d9bdf,68c6ea57-bb84-4186-a663-7a317ae40e26,137625
f26dfe67-0bc9-4eb6-81f1-bded744898cc,68c6ea57-bb84-4186-a663-7a317ae40e26,137625
f531b7c6-ea8f-483c-bc7a-d4a1570a7536,68c6ea57-bb84-4186-a663-7a317ae40e26,137625
147c250c-a6a9-49f6-9e32-a7145ad1ee9e,68c6ea57-bb84-4186-a663-7a317ae40e26,116743
dfea4259-0803-4976-a01e-6a5b4fa8a588,68c6ea57-bb84-4186-a663-7a317ae40e26,116743
9fd869d5-7fa5-4fe7-8e70-7bea856fe952,68c6ea57-bb84-4186-a663-7a317ae40e26,144260
3335d595-3d09-4c36-80c2-f972ff127595,6edc1a87-885c-4e91-af55-c81887972ebc,135650
79dfe6c6-54fd-4ed7-9115-146e201a0af8,6edc1a87-885c-4e91-af55-c81887972ebc,135650
3c65a518-bec8-490a-927d-c9146f335249,6edc1a87-885c-4e91-af55-c81887972ebc,141407
9216c4c1-6de1-47c0-909e-a1e361250bcd,6edc1a87-885c-4e91-af55-c81887972ebc,141407
f6a45088-a540-42cd-9783-db747b95802c,7006d893-289c-4942-9391-01d88fcd2202,118479
a33056a8-7242-48a5-8014-6ee1e9337f54,7006d893-289c-4942-9391-01d88fcd2202,119050
168a807a-b58a-495d-955b-07136c55f060,7006d893-289c-4942-9391-01d88fcd2202,143954
bfcbaab8-114e-40c7-9647-7b2beaaabb0a,7006d893-289c-4942-9391-01d88fcd2202,118629
4b80d90c-7bf3-458a-8c6e-b2bc9bfe4a52,73b6e816-1691-426e-8b12-25d025d64bad,138124
8d940b7d-8954-410d-ad70-5c5184f2d869,73b6e816-1691-426e-8b12-25d025d64bad,138124
f6eb48d5-cfd2-46b3-9a10-437ffb97d3f1,73b6e816-1691-426e-8b12-25d025d64bad,146797
51f28f26-fea8-4acb-bace-0122842d2e1f,73b6e816-1691-426e-8b12-25d025d64bad,106370
1d9fc710-8145-4ae1-831d-29210f573c84,752c0946-1de7-4478-90e9-3145e65f2f96,135955
52b81e3c-2a20-4110-9682-15b0c1745ddc,752c0946-1de7-4478-90e9-3145e65f2f96,140208
5e9ea525-7328-4b4c-a51a-297bef5a8dca,752c0946-1de7-4478-90e9-3145e65f2f96,135955
14a40993-3fb0-43a7-998d-024dde2a43dc,752c0946-1de7-4478-90e9-3145e65f2f96,137959
16e662b4-3263-46c4-98c8-8623640ccd36,752c0946-1de7-4478-90e9-3145e65f2f96,135955
4e044274-129a-4ce8-aeb0-abd8d443e4d2,752c0946-1de7-4478-90e9-3145e65f2f96,135955
764f3448-2c03-4e91-8122-86ae0be47875,752c0946-1de7-4478-90e9-3145e65f2f96,135955
d15debf2-b2da-4608-bcee-9296c6a2b4fc,752c0946-1de7-4478-90e9-3145e65f2f96,135955
5ebcf654-3213-41c2-8ada-eaa3cd9efcba,752c0946-1de7-4478-90e9-3145e65f2f96,143706
eb5b65d3-c917-43ac-9a22-72f0919ae4b4,752c0946-1de7-4478-90e9-3145e65f2f96,135249
78299d08-9a7e-46a5-b883-283e833f97ce,752c0946-1de7-4478-90e9-3145e65f2f96,148768
a359f4e6-e2ff-443a-8da6-eccff1c4cb7e,79c3e632-9cf6-4e15-9f2c-21abc1876403,110257
070a4c28-8acd-4529-bb1f-fb339405c7f9,79c3e632-9cf6-4e15-9f2c-21abc1876403,117578
3420ae09-6b49-47e8-b7db-79c5e4394fc2,79c3e632-9cf6-4e15-9f2c-21abc1876403,136454
c2bb041e-e086-41a1-9700-0695357fdc3b,79c3e632-9cf6-4e15-9f2c-21abc1876403,148835
fbfe72ab-e069-488f-b8fb-9a5c9f8705d8,79c3e632-9cf6-4e15-9f2c-21abc1876403,148835
df5b421c-adaa-4177-b560-22ff78f168f9,7b712351-8f78-411f-acdd-be4f1e8410f8,147619
1ce6aa87-d688-4a6f-9d49-7b514f5e0213,7b712351-8f78-411f-acdd-be4f1e8410f8,145822
061678b2-da96-437c-8d34-cc78028bf827,7b712351-8f78-411f-acdd-be4f1e8410f8,140716
3695bced-a280-4e3c-b15f-1430c271e7a1,7da99271-d74f-498e-bb16-8892bba9006d,145866
172607c4-785c-4510-b142-f1395f68b6a4,7f4b9f40-94d0-45fe-a74f-052e782b86ac,137260
d13b934c-4f72-4d72-81e0-ac0869cd5d55,7f4b9f40-94d0-45fe-a74f-052e782b86ac,136776
fdde7ca5-8dc2-4f4b-b43b-932c26609591,7f4b9f40-94d0-45fe-a74f-052e782b86ac,136776
f49e5743-d57b-414d-a070-d01fb1543f07,7f4b9f40-94d0-45fe-a74f-052e782b86ac,137260
1b67cf48-bd37-4539-9525-08f238903c85,7f4b9f40-94d0-45fe-a74f-052e782b86ac,136904
a648dede-b030-44e7-a7de-a106fced8659,802857dc-139d-4a5b-8385-d8b127feaabd,138191
c397e9f6-ef43-41fa-b314-07d5e4d5d215,802857dc-139d-4a5b-8385-d8b127feaabd,137617
014d61aa-c0b0-486e-ad30-097f241ca0cc,802857dc-139d-4a5b-8385-d8b127feaabd,110778
cc27b43c-0b8b-4dd8-aa69-6609f90e8f1e,802857dc-139d-4a5b-8385-d8b127feaabd,110778
e40bbd6e-96f0-4681-a259-cac2dc79755e,802857dc-139d-4a5b-8385-d8b127feaabd,137981
85296919-ac6c-4762-aebd-7233d2415d0e,80d30914-b204-4855-b305-2b93b3af3de6,140364
ca1a04a6-61ad-4cfd-b4d7-36e3c7524122,80d30914-b204-4855-b305-2b93b3af3de6,140364
97b679ae-7edf-4e2c-a71d-9be31eed0d7a,80d30914-b204-4855-b305-2b93b3af3de6,136641
59e5d04c-0741-4e1d-b1c3-8467cafc3ead,80d30914-b204-4855-b305-2b93b3af3de6,116465
ae5d30dd-3a94-411c-a545-065d02d55732,80d30914-b204-4855-b305-2b93b3af3de6,116465
46a5c2d6-2fa5-4eaf-8173-8796aa6203fb,80d30914-b204-4855-b305-2b93b3af3de6,136641
4ac8b96e-8640-420b-8888-b266fb3d8c91,80d30914-b204-4855-b305-2b93b3af3de6,136641
7588b9df-656b-48c6-bd84-d5a5e2f6fb0d,80d30914-b204-4855-b305-2b93b3af3de6,136641
653444da-ccd6-4143-98fc-b0dfc0ccf268,80d30914-b204-4855-b305-2b93b3af3de6,139967
f2f41c8b-e11b-4517-be57-b99882c1cc2b,80d30914-b204-4855-b305-2b93b3af3de6,130701
5d6f9318-8151-4375-a84f-1632a5947e90,80d30914-b204-4855-b305-2b93b3af3de6,144455
abc37fa3-9747-4adc-9733-82645aab025a,80d30914-b204-4855-b305-2b93b3af3de6,144455
c83d0c35-8ebb-412a-8abc-a1dd20bb8f82,80d30914-b204-4855-b305-2b93b3af3de6,116465
a9296ab6-bb49-4220-89d1-a38f8c75f907,80d30914-b204-4855-b305-2b93b3af3de6,116620
041c32ae-04ec-4bac-aad2-5baf204c9703,80d30914-b204-4855-b305-2b93b3af3de6,116465
75a20f9a-58c1-4523-8724-9d7fe495d92c,80d30914-b204-4855-b305-2b93b3af3de6,116465
2c4f4bdf-318d-44ad-b849-90510c57c577,80d30914-b204-4855-b305-2b93b3af3de6,146496
300516c1-b195-4bf5-958e-18ef06694ae0,80d30914-b204-4855-b305-2b93b3af3de6,146496
39a9675d-ee08-4e01-807b-40889ed764d1,80d30914-b204-4855-b305-2b93b3af3de6,146496
b4dfae2d-7173-423d-824c-b2e6ab024e3a,80d30914-b204-4855-b305-2b93b3af3de6,150362
e4f3357f-2d94-4e74-b127-5778ebe14c69,80d30914-b204-4855-b305-2b93b3af3de6,147187
124e3f00-61a3-45c2-b60e-ca3061e6d029,80d30914-b204-4855-b305-2b93b3af3de6,136903
389ff79d-4bfa-480c-88ed-1d3d12bedf96,80d30914-b204-4855-b305-2b93b3af3de6,136903
82026a11-fb52-42f2-86fc-51888e65f6ed,80d30914-b204-4855-b305-2b93b3af3de6,146490
eebf5615-531f-40bb-a070-1196b89d10db,80d30914-b204-4855-b305-2b93b3af3de6,146490
ba5585f6-3165-4e3e-9f13-ba5be412d00b,8237d48c-e236-4d4a-9b3b-ec7d491116d4,139804
e9a146f9-1799-4eba-a879-fe4b84ee1923,8237d48c-e236-4d4a-9b3b-ec7d491116d4,139804
90dd3d93-6f7a-4a92-af4b-7edb94b84a53,82521383-ad16-4cc9-b69b-4e8f8926e9f5,143636
5c696c6d-5285-49f1-987d-aaffe98326ce,82521383-ad16-4cc9-b69b-4e8f8926e9f5,136909
c4c0f48b-93c7-46fb-b7b3-d8a7246163a2,82521383-ad16-4cc9-b69b-4e8f8926e9f5,149437
2e949e3e-ea57-4bac-aca6-3b65c5c091c2,82521383-ad16-4cc9-b69b-4e8f8926e9f5,116729
60d2baa6-2f8e-4e51-b0c0-96b2225968e5,82521383-ad16-4cc9-b69b-4e8f8926e9f5,116729
79fd08bb-7808-4e97-902a-819841386ae4,82521383-ad16-4cc9-b69b-4e8f8926e9f5,116729
8615d4ae-76be-4c77-a9ca-9de353e911ed,82521383-ad16-4cc9-b69b-4e8f8926e9f5,116729
95c3b946-65d4-46fd-8a99-eb7d32636758,82521383-ad16-4cc9-b69b-4e8f8926e9f5,116729
b07da161-ac38-4393-bc57-3a93700d058f,82521383-ad16-4cc9-b69b-4e8f8926e9f5,147714
5fe31ded-f260-4124-b075-75addc44fe3e,82521383-ad16-4cc9-b69b-4e8f8926e9f5,143918
63b58318-e681-48bd-bf08-08503082dfd1,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,137441
5de588b6-da27-4c12-8c44-674adc36e276,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139685
12fa0bd1-9ab0-4530-83e2-550cd96a2adb,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
90f35fc6-10fb-485f-a1c8-cea12479eb33,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
b8bac4e9-f421-44f9-9ee6-65a9f29c5180,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
be44dfa0-9de7-4777-9d3c-ef5f5785d5ad,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
d88215af-95e6-4516-b55b-6d8c5397a958,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
d04043f3-246b-487e-9fa4-19661783cc11,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139396
29bbbe6b-0d8c-4e9f-bf18-dc70011798e9,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,139016
4f0749d1-1db5-4776-9072-f18bc9752020,82eb1c91-5bb1-40bc-9fd9-8fa11b0e4e7c,134102
87bc822d-4d1a-45d2-a2e2-2711865166ba,839626b6-9ef3-4723-8707-562ab198abdb,150505
b9e86ab0-6658-4456-a909-d692c44b00fd,839626b6-9ef3-4723-8707-562ab198abdb,150505
ef5e15c9-0a82-41fa-8a20-53adf4788141,839626b6-9ef3-4723-8707-562ab198abdb,150505
f85c595f-707d-4671-95ae-6a8c193e9d9d,839626b6-9ef3-4723-8707-562ab198abdb,150505
3ac9fb3c-bce8-437e-ae10-ec9ca9069870,839626b6-9ef3-4723-8707-562ab198abdb,103146
91be577f-912e-443e-813c-ad7b24a28c42,846caf0e-e9eb-448c-82e3-6db1da1a37b0,101510
519f6d78-6814-4da8-bc17-0a6b34dff63a,86b16346-d83a-4e9c-a854-1cb4cd170426,136309
bee73db3-c8cd-479e-9de2-814ce9283a73,86b16346-d83a-4e9c-a854-1cb4cd170426,100621
e269476f-a65e-4885-8fac-efd9c0368dbe,8ac1f6e9-ee0a-471a-a11f-34444cf10f69,133768
e637a5ca-1dd0-4a3d-801e-3a01340dcaf9,8ac1f6e9-ee0a-471a-a11f-34444cf10f69,138585
0860263d-ba4e-4b45-b787-05e5c8509b25,8d822a66-c918-472f-a876-c28418810776,146690
1f5f48cb-0d3b-45dd-95d2-8c85f8d20864,8d822a66-c918-472f-a876-c28418810776,140767
c6d5736b-c741-4792-a719-753a0d8830c7,8d822a66-c918-472f-a876-c28418810776,140767
bbbbe832-2a03-4548-919e-b560e3379dec,8e724059-dd3f-4338-a63d-37dddac25138,148294
c0e94cd5-ac6d-4ee8-94fc-ff0c7f28c000,8e724059-dd3f-4338-a63d-37dddac25138,108059
32dc6d76-f315-4900-9818-e4429b35f29d,90028130-c048-4974-be0e-b3922b176f01,138691
c47cf3bf-b307-430b-83b4-e55ead0f32f1,9022ebd8-8ba5-4395-8406-ad43a0df8e8f,110069
751e36e5-c078-4647-b930-ce301d9a9e02,931bb7ac-9cce-43a3-81b8-e26cd464cd82,146697
8875c2c3-ac6c-470a-8175-52f628734dad,931bb7ac-9cce-43a3-81b8-e26cd464cd82,146697
9855c28f-561a-4240-91c6-fc3bb47f7234,93e595f1-137a-419b-84ea-e9f2d9a4a067,114435
70c0ff54-f557-4cac-bcba-5826cbb4d575,94875b7a-01e0-4fba-88cc-5d2d0070be36,114761
d07c0f5b-fc9c-4cc6-a344-cfd59c7750fa,94875b7a-01e0-4fba-88cc-5d2d0070be36,114761
5e9497a8-fbcd-41c9-9c91-902d6f8d1a13,94875b7a-01e0-4fba-88cc-5d2d0070be36,114755
0301f4eb-a19b-474b-a1da-e5cc0cfa8352,94875b7a-01e0-4fba-88cc-5d2d0070be36,137945
982b45fc-bd0e-42fa-8273-f9c25081e1f7,98582366-3450-46d0-976a-bb2b48cc3937,116488
8815f5d4-5311-4fb5-99ef-678db43c27e7,98582366-3450-46d0-976a-bb2b48cc3937,149107
cfafbdac-1d53-4443-a4a3-0febb45717fe,9c320130-b665-464e-84b0-f2e419f5641c,144657
fcc79cb7-eed0-4b09-90cf-1bf75676274d,9c320130-b665-464e-84b0-f2e419f5641c,144657
08bbca08-dfe1-4540-ba1e-45869e781962,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,150210
b96ff329-80d5-48da-9cdf-c09a3d72c7b3,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,104835
4feb8b34-d736-4281-a183-671d4fde4340,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,130324
47dfd4e3-dc8e-474b-befc-242556e9eedf,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,133330
43562fec-0de8-4e7c-b8c2-79d0867b65a3,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,104549
528f0efe-7f37-4c63-9b60-b358227c52cc,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,104549
8e6ad984-15cb-4b76-9085-f27c4d4e0d99,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,104549
a6918222-86d7-4575-acd2-fdf47f7e3523,a2c1ae38-f33d-4e70-8ef9-9c7db6df4f40,104549
5a38046c-d82f-40ec-b205-5f20706b8416,a4c1c54a-026b-442e-9268-d08f3473ec7a,140463
4f9ccb2c-a9a5-494b-840f-85a61157dde1,a4c1c54a-026b-442e-9268-d08f3473ec7a,150708
205eee2b-7317-4441-89f1-74d58ec366bc,a5131d5e-c4fa-42ea-98a5-6298a85bf080,138483
a06f5495-0875-40ee-8997-faca135ffa90,a5131d5e-c4fa-42ea-98a5-6298a85bf080,138662
adfe4a33-69de-470c-ae04-ab35c377b772,a5131d5e-c4fa-42ea-98a5-6298a85bf080,143164
791884f5-2541-4ddc-b383-f7ded006b8ae,a5131d5e-c4fa-42ea-98a5-6298a85bf080,138148
a6879693-d5e0-43fc-b15a-2e61adc9a464,a5131d5e-c4fa-42ea-98a5-6298a85bf080,138148
b9a9b61f-c9da-407e-a8e1-a190471f7928,a5131d5e-c4fa-42ea-98a5-6298a85bf080,145075
11c87b32-9470-4853-9943-68eb920854ae,a5131d5e-c4fa-42ea-98a5-6298a85bf080,139764
7c428880-f93f-4178-bffd-326ce2c77ee7,a5131d5e-c4fa-42ea-98a5-6298a85bf080,137491
f69136d6-b240-4595-ad44-46c5a302feaf,a5131d5e-c4fa-42ea-98a5-6298a85bf080,136645
92a524b7-c1d8-4114-a76f-b67d2542ec24,a5131d5e-c4fa-42ea-98a5-6298a85bf080,140501
17d3a9ed-7e00-4b39-9422-44c61953ecaa,a5131d5e-c4fa-42ea-98a5-6298a85bf080,136340
3b88534a-7935-4254-bfc8-9de0413d9c26,a5131d5e-c4fa-42ea-98a5-6298a85bf080,136340
3d5fb604-4cf9-4248-aa92-8db6da662bfe,a5131d5e-c4fa-42ea-98a5-6298a85bf080,136340
61a8151b-b70e-4c8b-b091-e975e9c96ccf,a5131d5e-c4fa-42ea-98a5-6298a85bf080,141792
0d25c94b-225f-4c1a-b9c5-5e984d15e935,a5131d5e-c4fa-42ea-98a5-6298a85bf080,141792
2f0c10c8-d94b-4ad3-878e-effcd2f7c081,a5131d5e-c4fa-42ea-98a5-6298a85bf080,137491
7e2d9579-4032-4757-bcb1-d0552154ec47,a5131d5e-c4fa-42ea-98a5-6298a85bf080,137491
1dbedd79-15b8-4833-9667-26a8d38ae50b,a5131d5e-c4fa-42ea-98a5-6298a85bf080,148278
6985f04c-82e5-44f8-9862-d51f816bb228,a5131d5e-c4fa-42ea-98a5-6298a85bf080,131727
97866eac-8b1b-443d-9375-1a15f66b0e86,a5131d5e-c4fa-42ea-98a5-6298a85bf080,131727
6e773b00-fdff-497d-8aff-780e1ff1ea4b,a831618a-c953-4780-8354-7ab522cc3b22,141497
8bc9497c-e8ca-4af0-b3d9-d5168f8429b1,a831618a-c953-4780-8354-7ab522cc3b22,141497
477a9f31-37ca-4405-887d-54646ffb7443,a831618a-c953-4780-8354-7ab522cc3b22,118782
e04f2f75-9508-4c95-8807-36eb232b509f,a831618a-c953-4780-8354-7ab522cc3b22,100849
f8fe9281-cb77-4f95-8321-d657a052f2a6,abdad991-9353-4945-b366-c6b71b7f4c25,137131
b90db3a3-bf0e-4787-a0ef-cee0c8dd245a,abdad991-9353-4945-b366-c6b71b7f4c25,100052
d4d03092-e0cf-4e54-880d-ec8195fe1b66,abdad991-9353-4945-b366-c6b71b7f4c25,100052
b16db05d-6679-4442-9a06-ad46a1c970d6,abdad991-9353-4945-b366-c6b71b7f4c25,100049
184fc643-9f7d-414f-8ec9-c15efc55ea2e,abdad991-9353-4945-b366-c6b71b7f4c25,140686
2526b575-baac-4da3-9d0f-7ed9885b2b75,abdad991-9353-4945-b366-c6b71b7f4c25,140686
389eb05c-0ada-4f74-9dbe-056abbd953b0,abdad991-9353-4945-b366-c6b71b7f4c25,140686
31e4d395-f5f2-4f85-a34d-a7fc24e9383a,abdad991-9353-4945-b366-c6b71b7f4c25,136290
57faeb39-d3ad-4c74-bac5-2da7d992328a,abdad991-9353-4945-b366-c6b71b7f4c25,136290
5501263c-07b1-4ffa-91e6-c456d5ded771,abdad991-9353-4945-b366-c6b71b7f4c25,132245
d3e6c1b7-de03-4dbf-8a59-8551d59e724d,abdad991-9353-4945-b366-c6b71b7f4c25,100049
201b7490-9cd8-4141-9930-d74b93ec7042,abdad991-9353-4945-b366-c6b71b7f4c25,100052
2e62cbde-31b2-478b-98f6-17bcbe7a6981,abdad991-9353-4945-b366-c6b71b7f4c25,100052
de70b53f-e80c-4149-85c0-b39efcf057f0,abdad991-9353-4945-b366-c6b71b7f4c25,100052
ac67cc22-e0ae-4638-b54e-58ce1cb9d038,abdad991-9353-4945-b366-c6b71b7f4c25,100048
1e04fbff-0fdf-471a-9d4c-531a664279f4,acf7b2f6-6e9e-4218-9884-bc70430ed890,141486
6cc9b992-08f5-473c-8299-3f6de5af38a7,acf7b2f6-6e9e-4218-9884-bc70430ed890,124265
00adfc3d-5d26-486b-aad3-bd83db94d6e5,acf7b2f6-6e9e-4218-9884-bc70430ed890,149989
568d4ec1-1e7a-4253-8689-eae7458652dd,acf7b2f6-6e9e-4218-9884-bc70430ed890,149989
04499db8-93ef-40ec-8220-ed8923539521,acf7b2f6-6e9e-4218-9884-bc70430ed890,142208
94db2832-cf9d-4497-a6b0-b2792e7f07fb,acf7b2f6-6e9e-4218-9884-bc70430ed890,140145
ce635dba-4eb5-4924-aa9f-955c5a1ac95c,acf7b2f6-6e9e-4218-9884-bc70430ed890,136681
98206908-b175-43af-9faa-f025d46e612c,acf7b2f6-6e9e-4218-9884-bc70430ed890,140470
53ada075-d377-4e2c-a81c-7aaeee7bb14e,acf7b2f6-6e9e-4218-9884-bc70430ed890,124146
99231d0d-e45a-4d6d-8958-eac651fb2b20,acf7b2f6-6e9e-4218-9884-bc70430ed890,124146
d93d674c-2b1f-42e2-b7ce-428653a7e6ff,acf7b2f6-6e9e-4218-9884-bc70430ed890,124146
8d507c5d-9b40-4d79-902b-914ac246de64,acf7b2f6-6e9e-4218-9884-bc70430ed890,140633
25e04e5b-6b5d-4a5e-874c-ddb2986f6b67,acf7b2f6-6e9e-4218-9884-bc70430ed890,146497
de1c5dad-c4d2-46f2-8b9b-6b8517998712,acf7b2f6-6e9e-4218-9884-bc70430ed890,137356
7077f16a-8c7f-4fdd-8d01-dd71facff41b,b0223c8c-1027-4bed-b036-f08776664165,141533
45356317-0e4e-4e1a-a1a1-66dac276c215,b2b5dea7-38d0-4595-b5fb-7d6463c952af,137200
465d7446-1dd7-4b17-813b-a9dec343b446,b49b7683-d970-4c06-ac41-4475a5423308,143075
93244918-042b-42c8-9f58-d4549c32ae1d,b49b7683-d970-4c06-ac41-4475a5423308,150278
f4c00f3f-a7a9-4049-accf-37d4d9865274,b49b7683-d970-4c06-ac41-4475a5423308,150278
5c0856a5-64eb-449b-8b3a-8b178b5b6acb,b576a8e7-641d-4542-9bc6-ba20e1dc5914,101012
c1239233-bd59-4301-907d-f798bea0656e,b576a8e7-641d-4542-9bc6-ba20e1dc5914,137563
08820654-f7e6-4500-8654-3cdc14da997f,b576a8e7-641d-4542-9bc6-ba20e1dc5914,101022
4122e16d-a823-418d-9d45-b3a7c0d33cc1,b576a8e7-641d-4542-9bc6-ba20e1dc5914,101022
5012a706-4861-4e03-a316-344d7601e9e0,b576a8e7-641d-4542-9bc6-ba20e1dc5914,101022
fe2cdbde-c18e-46c9-9d5e-bc125d6f78d5,b576a8e7-641d-4542-9bc6-ba20e1dc5914,101022
31f40d2f-afd6-4375-965d-0d296ca95e9c,b576a8e7-641d-4542-9bc6-ba20e1dc5914,144309
151d2c4a-8366-476f-a4df-4998b51af9df,b576a8e7-641d-4542-9bc6-ba20e1dc5914,136910
0b15176e-9bde-43af-b1ef-ec5e1157d3f7,b591753f-40ba-4a24-a58d-289cdd83692b,147355
655d88bb-1162-4cd8-9586-6784f544667f,b591753f-40ba-4a24-a58d-289cdd83692b,149898
8322dc66-a018-4826-bb17-fc5f5c7cae3c,b591753f-40ba-4a24-a58d-289cdd83692b,136369
4885a4c1-3486-4029-9b7e-efbef020d686,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,138289
4ebca239-eb0d-4649-842a-b39c31f88654,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123273
83f4deb2-4026-41b6-a8cd-c574689dd66b,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123273
ee1af188-9f79-453b-aa96-566d1475b819,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123273
f8a626f9-1346-4132-b6fe-a6f00fdcd42b,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123273
6623456c-f1ca-4bd5-a97f-bb27aabcdfa1,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123073
7937bce8-36ae-4f28-98aa-e3ccc45f6503,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123073
ce7280f4-6c32-444a-9d25-5f751613eb75,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,123073
bd69f0d7-02ce-413f-867a-9c3853618fd1,bb2be4b0-e5ab-4687-bf68-d0d8236256d3,137357
964d5f13-fef4-46fa-981d-0b97fdbc408b,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,151851
24bfe72d-854c-486b-9d29-1b087e3b555a,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,143907
189ede1d-7737-4b88-a6fe-d28ce120c610,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,139336
70919e50-d4e4-4bd5-910b-671c5058299c,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,144536
a9b4ff87-3bd4-4310-9da0-d16a97d754ae,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,144536
72484795-ddff-408a-8607-92865dd1a6ec,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,122955
fa396b25-a16a-4faf-a44f-73c11fecb352,bb887b6d-b8fc-4e99-ae1b-ed6d3317be3e,134751
3136548a-cd8b-4240-8577-71ca130897a7,bbd8d4d9-7a1c-43f7-b891-c897c26a4f50,136318
604c748f-d292-4b77-ae0a-779fa9c0114c,bd295010-eec8-4aa5-9619-b87d1f5c94d4,139975
ecb7f3e6-9d25-4d38-957f-350626af9de5,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,139274
e9c5207c-9e58-4331-b704-d4ec27ea177a,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,139274
1cbc8911-6ee1-4689-b441-949f4bab4699,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,142317
a6de7676-0f41-4af8-9c9f-ccf481108727,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,103685
e38a6fe5-1137-4442-bf81-7f89f5fcc262,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,148061
2af9736d-54f0-41a3-8d7f-cd7c5bbc5d59,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,103685
bfdcb633-5d62-49ae-8d64-457587d9d279,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,142679
2d459d60-7795-4e8a-b336-754c64c95dab,bd4bb4d9-ce15-4da0-8b27-2b9a7b32e742,140798
bae8abed-1175-4a3b-be99-bedc4f8e16ec,be252667-9d46-44cc-8a58-7e3aeee69dfb,140412
67017957-93c8-4be0-a27d-225ef800a465,be252667-9d46-44cc-8a58-7e3aeee69dfb,150371
a8b841cc-b149-4816-b6a0-0357838df48d,be252667-9d46-44cc-8a58-7e3aeee69dfb,104482
dff40840-0c86-48d4-bbb2-75cf9c1393dd,be252667-9d46-44cc-8a58-7e3aeee69dfb,137815
c2816379-4ccd-4fd9-b590-812d756ebdd8,be252667-9d46-44cc-8a58-7e3aeee69dfb,135762
aaf1949b-cbaa-4ea0-a4d2-02d6f00a8990,be252667-9d46-44cc-8a58-7e3aeee69dfb,137815
